Category,Item Name,Price,Description,Veg/Non-veg,Rating,Restaurant Index
None,"9"" Super Veg Filling",510,"Black olive, onion, green pepper, mushroom, tomato, corn, jalapeno.",Veg,3.9,8
None,"12"" Super Veg Filling",800,"Black olive, onion, green pepper, mushroom, tomato, corn, jalapeno.",Veg,3.9,8
None,"7"" Cheesy Chicken",240,"Cheese, chicken.",Non-veg,3.9,8
None,"9"" Cheesy Chicken",450,"Cheese, chicken.",Non-veg,3.9,8
None,"12"" Cheesy Chicken",710,"Cheese, chicken.",Non-veg,3.9,8
None,"7"" Chicken BBQ",280,"Green pepper, BBQ chicken, onion.",Non-veg,3.9,8
None,"9"" Chicken BBQ",500,"Green pepper, BBQ chicken, onion.",Non-veg,3.9,8
None,"12"" Chicken BBQ",740,"Green pepper, BBQ chicken, onion.",Non-veg,3.9,8
None,"7"" Chicken Peri Peri",280,"Chicken, onion, red paprika.",Non-veg,3.9,8
None,"9"" Chicken Peri Peri",500,"Chicken, onion, red paprika.",Non-veg,3.9,8
None,"12"" Chicken Peri Peri",740,"Chicken, onion, red paprika.",Non-veg,3.9,8
None,"7"" Chicken Mexican",310,"Corn, chicken, red paprika.",Non-veg,3.9,8
None,"9"" Chicken Mexican",530,"Corn, chicken, red paprika.",Non-veg,3.9,8
None,"12"" Chicken Mexican",770,"Corn, chicken, red paprika.",Non-veg,3.9,8
None,"7"" Tandoori Chicken",340,"Onion, green pepper, tomato, chicken.",Non-veg,3.9,8
None,"9"" Tandoori Chicken",560,"Onion, green pepper, tomato, chicken.",Non-veg,3.9,8
None,"12"" Tandoori Chicken",790,"Onion, green pepper, tomato, chicken.",Non-veg,3.9,8
None,"7"" Chicken Tikka",340,"Onion, green pepper, red pepper, chicken.",Non-veg,3.9,8
None,"9"" Chicken Tikka",560,"Onion, green pepper, red pepper, chicken.",Non-veg,3.9,8
None,"12"" Chicken Tikka",790,"Onion, green pepper, red pepper, chicken.",Non-veg,3.9,8
None,"7"" Chicken Supreme",370,"Black olive, onion, green pepper, mushroom, tomato, chicken, jalapeno.",Non-veg,3.9,8
None,"9"" Chicken Supreme",580,"Black olive, onion, green pepper, mushroom, tomato, chicken, jalapeno.",Non-veg,3.9,8
None,"12"" Chicken Supreme",830,"Black olive, onion, green pepper, mushroom, tomato, chicken, jalapeno.",Non-veg,3.9,8
None,Stuffed Garlic Cheese Bread,139,Stuffed Garlic Cheese Bread,Veg,3.9,8
None,Garlic Bread Sticks,120,A lightly toasted bread flavored with pungent garlic and spices.,Veg,3.9,8
None,Garlic Cheesy Bread,145,"Cheese garlic bread (also called garlic toast) consists of bread (usually a baguette or sour dough like a ciabatta), topped with garlic and olive oil or butter and may include additional herbs, such as oregano or chives.",Veg,3.9,8
None,Mozzarella Sticks,160,Mozzarella sticks are elongated pieces of battered or breaded mozzarella ussally served as hors d'oeuvre. Mozzarella sticks may be served with tomato.,Veg,3.9,8
Pocket Friendly Combos,Veg Burger + French Fries + Mojito,490,Veg Burger + French Fries + Mojito,Veg,3.9,8
Pocket Friendly Combos,Classic Chicken Shawarma + Hot Choco Lava Cake,210,Classic Chicken Shawarma + Hot Choco Lava Cake,Non-veg,3.9,8
Pocket Friendly Combos,Veg Strumboli + Mojito,240,Veg Strumboli + Mojito,Veg,3.9,8
Pocket Friendly Combos,Chicken Strumboli + Mojito,270,Chicken Strumboli + Mojito,Non-veg,3.9,8
Pocket Friendly Combos,Mozzarella Sticks + Thums up 250 ml,190,Mozzarella Sticks + Thums up 250 ml,Veg,3.9,8
None,Veg Strumboli,130,"Green pepper, onion, mushroom, corn, olive.",Veg,3.9,8
None,Chicken Strumboli,150,"Green pepper, red pepper, onion, chicken.",Non-veg,3.9,8
None,Cheesy Jalapeno Dip,50,Cheesy Jalapeno Dip,Veg,3.9,8
None,Classic Chicken Shawarma,110,Scrumptious chicken shawarma with a generous stuffing of juicy chicken pieces.,Non-veg,3.9,8
None,Cheesy Chicken Shawarma,130,"Grilled strips of marinated chicken wrapped in pita bread with veggies, garlic sauce and mayonnaise.",Non-veg,3.9,8
None,French Fries,70,French Fries,Veg,3.9,8
None,French Fries with Cheese,120,French Fries with Cheese,Veg,3.9,8
None,Veg Burger,110,Veg Burger,Veg,3.9,8
None,Chicken Burger,120,"Crispy seasoned chicken breast, topped with mandatory melted cheese and piled onto soft rolls with onion, lettuce, tomato and garlic mayo.",Non-veg,3.9,8
None,Veg Penne Pasta Milano,180,Veg Penne Pasta Milano,Veg,3.9,8
None,Veg Penne Pasta Pesto,180,Veg Penne Pasta Pesto,Veg,3.9,8
None,Veg Premevero Penne Pasta (Serves 1),180,A mouth-watering pasta prepared with soft penne pasta coated in a flavor-packed mixed sauce - perfect to satiate your taste buds. (Medium Spicy),Veg,3.9,8
None,Veg Arrabiata Penne Pasta,180,Veg Arrabiata Penne Pasta,Veg,3.9,8
None,Chicken Penne Pasta Milano,210,"Creamy silky white sauce made with butter, milk and flour added with penne pasta and colorful vegetables like bell peppers, broccoli and crunchy baby corn. Serves 1-2.",Non-veg,3.9,8
None,Chicken Penne Pasta Pesto,210,Chicken Penne Pasta Pesto,Non-veg,3.9,8
None,Chicken Premevero Penne Pasta,210,Chicken Premevero Penne Pasta,Non-veg,3.9,8
None,Chicken Arrabiata Penne Pasta,210,"Chicken Penne Arrabbiata the name says it all; angry chicken with penne. This penne packs the perfect amount of heat tossed with a red wine, marinara, lots of garlic, and tender pieces of chicken. All of this made in just one pot and 30 minutes!",Non-veg,3.9,8
Beverages,Mojito,120,"The cocktail often consists of five ingredients : white rum, sugar, lime juice, soda water, and mint. Its combination of sweetness, citrus and herbaceous mint flavours is intended to complement the rum, and has made the mojito popular summer drink.",Veg,3.9,8
Beverages,Blue Lagoon,210,Blue Lagoon,Veg,3.9,8
Desserts,Hot Choco Lava Cake,100,Hot Choco Lava Cake,Veg,3.9,8
Desserts,Checkers Brownie with Vanilla Ice Cream,180,Ice cream sundae where vanilla ice cream is served with a hot chocolate fudge sauce dressed with chopped mixed nuts.,Veg,3.9,8
Chicken Wings,Chicken Wings,110,Everyone's favorite home-spiced chicken wings grilled to perfection and drenched in Asian spicy sauces. (Serves 1-6).,Non-veg,3.9,8
Recommended,Plain Veg Sandwich(4 pcs) ,85,Plain Veg Sandwich(4 pcs) ,Veg,3.9,9
Recommended,Grilled Veg Sandwich ,120,Grilled Veg Sandwich ,Veg,3.9,9
Recommended,Grilled Paneer Sandwich,160,Grilled Paneer Sandwich,Veg,3.9,9
Recommended,Tandoori Fried Momos,140,Deep fried momos filled with lightly spiced veggies and served with a hot chilli sauces & chutney.,Veg,3.9,9
Recommended,Veg Momos,80,Veg Momos,Veg,3.9,9
Recommended,Chilli Potato,153,Potato strips dipped in seasoned batter and fried to golden crispiness and topped with veggies.,Veg,3.9,9
Recommended,Honey Chilli Potato,172,Potato strips dipped in seasoned batter and fried to golden crispiness and topped with veggies.,Veg,3.9,9
Recommended,Chilli Paneer Dry,240,A delightfully delicious chilli paneer chunks and assorted veggies ; perfect to satisfy your cravings.,Veg,3.9,9
Recommended,Chilli Paneer Gravy,220,"Cubes of fried crispy paneer are tossed in a spicy sauce made with soy sauce, vinegar and chili sauce. Restaurant special. Serves one to two.",Veg,3.9,9
Recommended,Spring Roll   ,130,"Deep-fried, stuffed rolls packed with seasoned juicy chicken chunks and assorted veggies.",Veg,3.9,9
Recommended,Veg Noodles,140,"Flavor-packed noodles and assorted veggies tossed in a soy, celery, chilli and vinegar based sauce.",Veg,3.9,9
Recommended,Steamed Rice,105,Steamed Rice,Veg,3.9,9
Recommended,Plain Dosa,110,Plain Dosa,Veg,3.9,9
Recommended,Masala Dosa,140,Tawa-toasted crispy thin masala dosa; served along with mouthwatering sambhar and all-time loved coconut chutney.,Veg,3.9,9
Recommended,Butter Masala Dosa,160,Tawa-toasted crispy thin masala dosa; served along with mouthwatering sambhar and all-time loved coconut chutney.,Veg,3.9,9
Recommended,Paneer Masala Dosa,170,Paneer Masala Dosa,Veg,3.9,9
Recommended,Mushroom Matar Masala,240,Mushroom Matar Masala,Veg,3.9,9
Recommended,Kaju Korma,310,Kaju Korma,Veg,3.9,9
Recommended,Kadai Paneer,279,An irresistible preparation with paneer cooked in a perfectly seasoned onion-tomato gravy.,Veg,3.9,9
Recommended,Paneer Butter Masdla,279,"Soft paneer soaked in a rich and creamy gravy laden with butter, perfect for your cravings.",Veg,3.9,9
Recommended,Paneer Tikka Masala,289,Paneer Tikka Masala,Veg,3.9,9
Recommended,Paneer Lababdar,289,An all-time favorite combo of penner lababdar prepared by using lots of veggies and cream; perfect to satisfy your cravings.,Veg,3.9,9
Recommended,Paneer Pasanda (Filling),289,Paneer Pasanda (Filling),Veg,3.9,9
Recommended,Paneer Do Pyaza,279,"A rich, creamy curry of soft succulent paneer, plenty of onions and lots of spices, herbs and tomatoes.",Veg,3.9,9
Recommended,Paneer Kail Mirchi,279,Paneer Kail Mirchi,Veg,3.9,9
Recommended,Shahi Paneer,279,Shahi Paneer,Veg,3.9,9
Recommended,Tandoori Roti,20,Tandoori Roti,Veg,3.9,9
Recommended,Tandoori Butter Roti,25,Tandoori Butter Roti,Veg,3.9,9
Recommended,Butter Naan,60,Butter Naan,Veg,3.9,9
Recommended,Garlic Naan,75,Garlic Naan,Veg,3.9,9
Recommended,Lachha Paratha,55,Lachha Paratha,Veg,3.9,9
Recommended,Plain Naan,50,Plain Naan,Veg,3.9,9
Recommended,Missi Roti,55,Missi Roti,Veg,3.9,9
Recommended,Veg Biryani + Raita,220,Vegetables and flavored rice slow cooked in a delicious mix of Indian masala flavored with aromatic spices; served with raita.,Veg,3.9,9
Recommended,Idli Sambar,110,Idli Sambar,Veg,3.9,9
None,Plain Veg Sandwich(4 pcs) ,85,Plain Veg Sandwich(4 pcs) ,Veg,3.9,9
None,Grilled Veg Sandwich ,120,Grilled Veg Sandwich ,Veg,3.9,9
None,Grilled Paneer Sandwich,160,Grilled Paneer Sandwich,Veg,3.9,9
None,Plain Veg Cheese Sandwich(4pcs) ,100,Plain Veg Cheese Sandwich(4pcs) ,Veg,3.9,9
None,Grilled Veg Cheese Sandwich ,140,Grilled Veg Cheese Sandwich ,Veg,3.9,9
None,Grilled Club Sandwich,180,Grilled Club Sandwich,Veg,3.9,9
None,Plain Veg Momos (8 Pcs),75,Served with garlic sauce or mayonnaise.,Veg,3.9,9
None,Tandoori Fried Momos,140,Deep fried momos filled with lightly spiced veggies and served with a hot chilli sauces & chutney.,Veg,3.9,9
None,Tandoori Paneer Momos,160,Tandoori Paneer Momos,Veg,3.9,9
None,Veg Momos,80,Veg Momos,Veg,3.9,9
None,Paneer Momos,100,Paneer Momos,Veg,3.9,9
None,Salted Fries,99,Served with mayannaise and dressing.,Veg,3.9,9
None,American Fries,115,Served with mayannaise and dressing.,Veg,3.9,9
None,BBQ Fries,115,Served with mayannaise and dressing.,Veg,3.9,9
None,Veg Maggi,80,Veg Maggi,Veg,3.9,9
None,Cheese Maggi,100,Cheese Maggi,Veg,3.9,9
Chinese,Chilli Potato,153,Potato strips dipped in seasoned batter and fried to golden crispiness and topped with veggies.,Veg,3.9,9
Chinese,Honey Chilli Potato,172,Potato strips dipped in seasoned batter and fried to golden crispiness and topped with veggies.,Veg,3.9,9
Chinese,Crispy Chilli Baby corn,181,"Wholesome combo with flavor-packed veg chow mein, mouth-watering chilli paneer (3pcs) and crispy chilli babycorn.",Veg,3.9,9
Chinese,Crispy Hot Garlic Baby Corn,191,Crispy Hot Garlic Baby Corn,Veg,3.9,9
Chinese,Chilli Paneer Dry,240,A delightfully delicious chilli paneer chunks and assorted veggies ; perfect to satisfy your cravings.,Veg,3.9,9
Chinese,Chilli Paneer Gravy,220,"Cubes of fried crispy paneer are tossed in a spicy sauce made with soy sauce, vinegar and chili sauce. Restaurant special. Serves one to two.",Veg,3.9,9
Chinese,Manchurian Dry,172,Manchurian Dry,Veg,3.9,9
Chinese,Manchurian Gravy,172,"Vegetables dipped in a seasoned batter, deep fried and tossed in a deliciously spicy Manchurian sauce.",Veg,3.9,9
Chinese,Spring Roll   ,130,"Deep-fried, stuffed rolls packed with seasoned juicy chicken chunks and assorted veggies.",Veg,3.9,9
Chinese,Chilli Mushroom Dry,180,Chilli Mushroom Dry,Veg,3.9,9
Chinese,Crispy Veg,180,Crispy Veg,Veg,3.9,9
Chinese,Chilli Mushroom Gravy,200,Chilli Mushroom Gravy,Veg,3.9,9
Noodles,Corn Noodles,150,Corn Noodles,Veg,3.9,9
Noodles,Veg Noodles,140,"Flavor-packed noodles and assorted veggies tossed in a soy, celery, chilli and vinegar based sauce.",Veg,3.9,9
Noodles,Hakka Noodles,160,"Soft hakka noodles tossed with fresh, assorted vegetables in a simple and tasty dressing; perfect for your evening snacks.",Veg,3.9,9
Noodles,Chilli Garlic Noodles,160,Chilli Garlic Noodles,Veg,3.9,9
Noodles,Schezwan Noodles,150,Slippery strands of noodles tossed with juicy chicken pieces and Schezwan sauce; perfect to satisfy your cravings.,Veg,3.9,9
Noodles,Singapuri Noodles,200,Singapuri Noodles,Veg,3.9,9
Rice,Steamed Rice,105,Steamed Rice,Veg,3.9,9
Rice,Jeera Rice,115,Jeera Rice,Veg,3.9,9
Rice,Veg Pulao,120,Veg Pulao,Veg,3.9,9
Rice,Matar Pulao,120,Matar Pulao,Veg,3.9,9
Rice,Veg Fried Rice,170,Veg Fried Rice,Veg,3.9,9
Rice,Garlic Fried Rice,180,Garlic Fried Rice,Veg,3.9,9
Rice,Schezwan Rice,170,Schezwan Rice,Veg,3.9,9
None,Plain Dosa,110,Plain Dosa,Veg,3.9,9
None,Plain Rawa Dosa,120,Plain Rawa Dosa,Veg,3.9,9
None,Masala Dosa,140,Tawa-toasted crispy thin masala dosa; served along with mouthwatering sambhar and all-time loved coconut chutney.,Veg,3.9,9
None,Masala Rawa Dosa,160,Masala Rawa Dosa,Veg,3.9,9
None,Onion Masala Dosa,160,Onion Masala Dosa,Veg,3.9,9
None,Onion Rawa Masala Dosa,170,Onion Rawa Masala Dosa,Veg,3.9,9
None,Butter Masala Dosa,160,Tawa-toasted crispy thin masala dosa; served along with mouthwatering sambhar and all-time loved coconut chutney.,Veg,3.9,9
None,Paneer Masala Dosa,170,Paneer Masala Dosa,Veg,3.9,9
None,Paneer Cheese Dosa,180,Paneer Cheese Dosa,Veg,3.9,9
None,Cheese Onion Dosa,180,Cheese Onion Dosa,Veg,3.9,9
None,Mysore Masala Dosa,170,Mysore Masala Dosa,Veg,3.9,9
None,Kalevam Family Dosa,290,Kalevam Family Dosa,Veg,3.9,9
None,Spring Roll Dosa,250,Spring Roll Dosa,Veg,3.9,9
None,Chilli Paneer Dosa,250,Chilli Paneer Dosa,Veg,3.9,9
None,Rawa Paneer Dosa,180,Rawa Paneer Dosa,Veg,3.9,9
None,Coconut Dosa,160,Coconut Dosa,Veg,3.9,9
None,Coconut Paneer Masala Dosa,199,Coconut Paneer Masala Dosa,Veg,3.9,9
None,Coconut Onion Dosa,180,Coconut Onion Dosa,Veg,3.9,9
None,Plain Uttapam,110,Plain Uttapam,Veg,3.9,9
None,Onion Uttapam,140,Onion Uttapam,Veg,3.9,9
None,Tomato Onion Uttapam,130,Tomato Onion Uttapam,Veg,3.9,9
None,Paneer Uttapam,170,Paneer Uttapam,Veg,3.9,9
None,Veg Mix Uttapam,160,Veg Mix Uttapam,Veg,3.9,9
None,Special Uttapam,140,Special Uttapam,Veg,3.9,9
None,Coconut Uttapam,160,Coconut Uttapam,Veg,3.9,9
None,Coconut Paneer Uttapam,150,Coconut Paneer Uttapam,Veg,3.9,9
None,Mushroom Matar Masala,240,Mushroom Matar Masala,Veg,3.9,9
None,Kaju Korma,310,Kaju Korma,Veg,3.9,9
None,Kaju Curry,290,Kaju Curry,Veg,3.9,9
None,Mix Veg,195,Mix Veg,Veg,3.9,9
None,Veg Jalfrezi ,200,Veg Jalfrezi ,Veg,3.9,9
None,Aloo Jeera,170,Aloo Jeera,Veg,3.9,9
None,Malai Kofta,289,Malai Kofta,Veg,3.9,9
None,Veg Kofta,240,Veg Kofta,Veg,3.9,9
None,Aloo Dum,180,Aloo Dum,Veg,3.9,9
None,Kesmiri Aloo Dum,200,Kesmiri Aloo Dum,Veg,3.9,9
None,Kadai Paneer,279,An irresistible preparation with paneer cooked in a perfectly seasoned onion-tomato gravy.,Veg,3.9,9
None,Paneer Butter Masdla,279,"Soft paneer soaked in a rich and creamy gravy laden with butter, perfect for your cravings.",Veg,3.9,9
None,Paneer Tikka Masala,289,Paneer Tikka Masala,Veg,3.9,9
None,Paneer Lababdar,289,An all-time favorite combo of penner lababdar prepared by using lots of veggies and cream; perfect to satisfy your cravings.,Veg,3.9,9
None,Paneer Pasanda (Filling),289,Paneer Pasanda (Filling),Veg,3.9,9
None,Paneer Do Pyaza,279,"A rich, creamy curry of soft succulent paneer, plenty of onions and lots of spices, herbs and tomatoes.",Veg,3.9,9
None,Paneer Kail Mirchi,279,Paneer Kail Mirchi,Veg,3.9,9
None,Shahi Paneer,279,Shahi Paneer,Veg,3.9,9
None,Paneer Dhaniya Adraki,279,Paneer Dhaniya Adraki,Veg,3.9,9
None,Dal Fry,180,Dal Fry,Veg,3.9,9
None,Dal Tadka,180,Dal Tadka,Veg,3.9,9
None,Dal Makhani,260,Dal Makhani,Veg,3.9,9
None,Dal Handi,180,Dal Handi,Veg,3.9,9
None,Tandoori Roti,20,Tandoori Roti,Veg,3.9,9
None,Tandoori Butter Roti,25,Tandoori Butter Roti,Veg,3.9,9
None,Butter Naan,60,Butter Naan,Veg,3.9,9
None,Garlic Naan,75,Garlic Naan,Veg,3.9,9
None,Lachha Paratha,55,Lachha Paratha,Veg,3.9,9
None,Plain Naan,50,Plain Naan,Veg,3.9,9
None,Missi Roti,55,Missi Roti,Veg,3.9,9
None,Stuffed Naan with Curd ,120,"(onion. Paneer, aloo)",Veg,3.9,9
None,Onion Stuffed Naan with Curd,100,Onion Stuffed Naan with Curd,Veg,3.9,9
None,Paneer Stuffed Naan with Curd,130,Paneer Stuffed Naan with Curd,Veg,3.9,9
None,Aloo Stuffed Naan with Curd,100,Aloo Stuffed Naan with Curd,Veg,3.9,9
"Dahi ,Raita, Papad & Salad",Fruit Raita,160,Fruit Raita,Veg,3.9,9
"Dahi ,Raita, Papad & Salad",Cucumber Raita,130,Cucumber Raita,Veg,3.9,9
"Dahi ,Raita, Papad & Salad",Pineapple Raita,150,Pineapple Raita,Veg,3.9,9
"Dahi ,Raita, Papad & Salad",Green Salad,60,Green Salad,Veg,3.9,9
"Dahi ,Raita, Papad & Salad",Masala Papad,30,Masala Papad,Veg,3.9,9
"Dahi ,Raita, Papad & Salad",Roasted Papad,15,Roasted Papad,Veg,3.9,9
"Dahi ,Raita, Papad & Salad",Dahi,40,Dahi,Veg,3.9,9
"Dahi ,Raita, Papad & Salad",Boondi Raita,100,Boondi Raita,Veg,3.9,9
Combo,Aloo Paratha with Curd,150,Aloo Paratha with Curd,Veg,3.9,9
Combo,Paneer Paratha with Curd,160,Paneer Paratha with Curd,Veg,3.9,9
Combo,Dal Makhani with 2 Naan,210,"Black lentil and kidney beans cooked in a creamy, buttery, and slightly spicy gravy; served with 2 soft naan.",Veg,3.9,9
Combo,Paneer Chilli with Fried Rice or Noodles,210,Steamed rice tossed in a pan with fresh veggies and more; served with mouth-watering chilli paneer (dry).,Veg,3.9,9
Combo,Dal Makhani with Rice,210,"Sinfully indulgent dal makhani and long grain, flavored basmati rice served with incredibly succulent meatballs.",Veg,3.9,9
Combo,Veg Biryani + Raita,220,Vegetables and flavored rice slow cooked in a delicious mix of Indian masala flavored with aromatic spices; served with raita.,Veg,3.9,9
Thalis,Deluxe Thali,280,Dal Makhani or Dal Tadka + 1 Paneer Curry + 1 Seasonal Veg or Mix Veg + 1 Veg Pulao + 1 Naan + Lachha Paratha + Papad + Salad + Pickel+ Sweet,Veg,3.9,9
Thalis,Executive,240,Dal Makhani or Dal Tadka + 1 Paneer Curry + 1 Seasonal Veg or Mix Veg + 1 Vegh Pulao + 2 Roti Papad + Salad + Pickel + Raita,Veg,3.9,9
South Indian Platter,Idli Sambar,110,Idli Sambar,Veg,3.9,9
South Indian Platter,Idli Fried,140,Idli Fried,Veg,3.9,9
Best Selling ,Mango Sandwich (4 pieces),96,Mango Sandwich (4 pieces),Veg,3.9,9
